mora,atraso,vivienda,edad,dias_lab,exp_sf,nivel_ahorro,ingreso,linea_sf,deuda_sf,score,zona,clasif_sbs,nivel_educ
1,0,1,51.0,6335.0,39.0,12.0,1200.0,15503.81,4892.31,187.0,6,0.0,3
1,0,1,55.0,5939.0,10.0,12.0,1761.3,2785.0,1240.5,196.0,14,1.0,2
1,33,1,47.0,12179.0,32.40158319378901,12.0,2000.0,11987.241038228825,0.0,186.0,11,2.0,3
1,0,0,37.0,4995.0,25.0,12.0,14000.0,11987.241038228825,12140.75,189.0,14,0.0,3
1,0,0,37.0,4995.0,25.0,12.0,14000.0,11987.241038228825,12140.75,189.0,14,0.0,3
1,0,1,40.0,7005.0,19.0,3.0,5563.0,5368.8,40464.27,198.0,7,1.0,3
1,30,1,28.0,4021.0,32.40158319378901,12.0,4054.39,1000.0,3522.1,195.0,14,3.0,3
1,24,2,54.0,17413.0,89.0,0.0,2700.0,2756.3,1280.69,204.0,14,0.0,3
1,0,1,35.0,5847.0,8.0,12.0,3300.0,20800.0,1451.53,216.0,14,1.0,3
1,1,1,38.0,4205.0,15.0,12.0,2168.96,11987.241038228825,8134.01,185.0,21,0.0,3
1,0,2,33.0,6151.0,49.0,11.0,14350.0,39913.5,20.6,214.0,12,0.0,3
1,0,2,44.0,11022.0,32.40158319378901,10.0,754.79,448.4,3197.46,199.0,19,1.0,2
1,0,2,44.0,4264.0,50.0,12.0,1353.34,19026.36,5236.54,200.0,14,0.0,3
1,0,1,38.0,6212.0,79.0,12.0,5500.0,11987.241038228825,0.0,199.0,14,0.0,3
1,2,1,37.0,7917.0,19.0,12.0,2100.0,2000.0,2974.46,194.0,4,1.0,2
1,11,2,43.0,6256.0,32.40158319378901,12.0,2120.0,7460.0,3581.05,219.0,19,1.0,3
1,0,1,37.0,7005.0,3.0,12.0,2524.42,10815.98,16135.62,194.0,14,0.0,2
1,0,2,37.0,4021.0,50.0,11.0,14214.0,54548.56,0.0,235.0,14,1.0,3
1,0,1,30.0,5270.0,43.0,12.0,2800.0,3000.0,4153.48,211.0,14,0.0,2
1,19,2,27.0,4052.0,37.0,12.0,5100.0,17450.0,2902.0,227.0,14,4.0,3
1,0,1,33.0,7520.0,54.0,11.0,2200.0,908.18,969.89,205.0,19,1.0,3
1,0,1,31.0,6107.0,32.40158319378901,12.0,1015.7,3180.0,3626.96,175.0,14,0.0,2
1,29,2,55.0,10473.0,11.0,12.0,2200.0,6688.52,883.21,233.0,14,1.0,3
1,28,2,34.0,4325.0,60.0,12.0,4000.0,6613.19,8967.02,221.0,14,1.0,3
1,0,0,45.0,4964.0,102.0,12.0,2322.38,11987.241038228825,17764.62,201.0,3,0.0,3
1,51,1,22.0,6090.0,13.0,12.0,2100.0,11987.241038228825,0.0,181.0,6,0.0,3
1,8,1,31.0,6090.0,7.0,12.0,1237.93,7993.92,1928.88,180.0,14,0.0,3
1,2,1,39.0,4052.0,110.0,12.0,1085.93,2372.55,5581.16,188.0,7,0.0,3
1,0,2,52.0,8588.0,75.0,12.0,6600.0,32788.37,22831.89,238.0,14,0.0,3
1,9,1,28.0,6000.0,48.0,12.0,2100.0,607.82,0.0,233.0,14,2.0,3
1,0,1,43.0,5056.0,32.40158319378901,12.0,3100.0,11987.241038228825,121.39,180.0,3,4.0,3
1,0,2,29.0,4562.0,9.0,12.0,1655.5,9443.0,0.0,219.0,1,0.0,3
1,0,2,30.0,5074.0,38.0,12.0,2398.78,1500.0,10746.23,194.0,10,0.0,2
1,0,1,31.0,3534.0,28.0,12.0,2800.0,9259.37,1158.05,214.0,14,0.0,3
1,2,1,40.0,8281.0,32.40158319378901,12.0,1538.16,3626.0,7095.23,188.0,20,0.0,3
1,14,1,42.0,6640.0,32.40158319378901,12.0,7837.2,1870.0,0.0,177.0,14,1.0,2
1,0,1,45.0,6121.0,42.0,12.0,2200.0,5840.54,3089.46,187.0,14,0.0,3
1,0,1,47.0,6517.0,32.40158319378901,10.0,2400.0,8814.21,0.0,224.0,14,0.0,3
1,0,1,47.0,6640.0,33.0,12.0,1500.0,5426.26,3161.88,185.0,14,0.0,3
1,0,2,64.0,6304.0,52.0,0.0,30000.0,5500.0,4131.59,230.0,14,0.0,3
1,2,2,40.0,5878.0,90.0,12.0,7500.0,15127.3,11046.6,224.0,14,0.0,3
1,1,2,34.0,9043.0,32.40158319378901,12.0,1600.0,11987.241038228825,0.0,214.0,10,0.0,3
1,9,1,36.0,6578.0,55.0,12.0,4500.0,11987.241038228825,0.0,192.0,12,0.0,2
1,1,1,34.0,4629.0,32.40158319378901,12.0,850.0,7184.97,3257.62,177.0,14,0.0,2
1,0,1,31.0,3764.0,17.0,12.0,5313.45,1000.0,14417.25,192.0,14,0.0,2
1,0,1,23.0,4760.0,32.40158319378901,12.0,868.57,315.0,4034.59,156.0,14,0.0,2
1,0,1,36.0,5087.0,36.0,12.0,3500.0,18894.98,8.06,197.0,14,0.0,3
1,21,2,22.0,4478.0,38.0,12.0,1314.93,1225.0,5427.41,185.0,10,1.0,3
1,0,1,34.0,3840.0,56.0,11.0,2000.0,10560.55,3067.65,190.0,14,0.0,3
1,0,1,61.0,8647.0,32.40158319378901,12.0,2000.0,9860.0,7041.61,211.0,14,0.0,2
1,0,2,34.0,5544.0,83.0,12.0,25000.0,14625.83,15903.85,221.0,14,0.0,3
1,0,1,48.0,4904.0,11.0,12.0,3500.0,9750.0,3924.18,197.0,14,0.0,2
1,0,1,35.0,4721.0,72.0,12.0,3600.0,3202.39,143.82,216.0,14,1.0,3
1,0,2,26.0,4052.0,32.40158319378901,12.0,9850.0,22570.0,0.0,213.0,14,0.0,3
1,0,1,37.0,9226.0,34.0,8.0,9000.0,13210.96,5914.12,192.0,14,0.0,3
1,16,1,46.0,7551.0,32.40158319378901,12.0,5050.0,11987.241038228825,0.0,200.0,14,1.0,3
1,5,0,37.0,7643.0,11.0,12.0,1319.66,320.0,7260.77,180.0,14,0.0,2
1,0,1,39.0,5847.0,32.40158319378901,12.0,2500.0,11987.241038228825,9294.33,174.0,3,0.0,2
1,2,2,35.0,11204.0,32.40158319378901,12.0,1850.0,3066.46,1405.24,221.0,5,0.0,3
1,0,1,52.0,6059.0,91.0,12.0,15170.0,11570.85,2089.07,200.0,14,1.0,3
1,8,2,34.0,4412.0,42.0,12.0,3256.32,4760.0,6720.4,218.0,13,2.0,3
1,0,1,30.0,4660.0,6.0,12.0,3289.5,5250.0,16115.43,200.0,14,4.0,3
1,18,1,30.0,5179.0,35.0,12.0,2100.0,11987.241038228825,6129.41,203.0,10,1.0,3
1,0,1,31.0,4021.0,17.0,12.0,1337.77,1100.0,2570.1,170.0,11,0.0,2
1,0,1,55.0,3637.0,29.0,11.0,3110.24,8895.67,117.0,214.0,12,1.0,3
1,0,2,45.0,5117.0,103.0,12.0,7500.0,16740.0,1311.47,197.0,19,0.0,3
1,0,2,27.0,4813.0,22.0,12.0,1750.0,11987.241038228825,0.09,234.0,22,0.0,3
1,0,1,31.0,4751.0,30.0,12.0,600.0,5352.26,495.95,178.0,14,0.0,3
1,0,2,53.0,7247.0,110.0,9.0,11700.0,76034.0,15587.27,223.0,14,0.0,3
1,0,1,32.0,4570.0,25.0,12.0,3200.0,2106.72,0.0,219.0,14,2.0,3
1,28,1,52.0,7186.0,87.0,12.0,8633.0,38553.34,6392.71,205.0,14,1.0,3
1,8,1,33.0,5939.0,52.0,12.0,2500.0,3770.74,6647.03,200.0,14,1.0,3
1,0,1,63.0,6456.0,23.0,12.0,6600.0,2804.56,400.63,218.0,10,0.0,3
1,2,1,40.0,3809.0,122.0,12.0,16241.0,29300.0,57094.38,219.0,13,0.0,3
1,0,1,41.0,8557.0,21.0,12.0,3000.0,11987.241038228825,4417.04,205.0,10,0.0,3
1,0,2,52.0,8557.0,68.0,12.0,6600.0,54236.63,1668.42,200.0,14,0.0,3
1,0,1,33.0,6456.0,75.0,9.0,2800.0,14237.01,11805.97,212.0,14,1.0,3
1,0,2,46.0,5482.0,30.0,12.0,2576.76,3596.17,1524.62,224.0,10,1.0,3
1,0,1,28.0,4478.0,15.0,12.0,1800.0,11987.241038228825,0.0,173.0,14,0.0,2
1,0,1,37.0,4904.0,32.40158319378901,12.0,2100.0,9954.54,7875.46,214.0,6,1.0,3
1,0,2,44.0,6090.0,32.40158319378901,12.0,7201.11,8488.18,0.0,218.0,14,1.0,3
1,0,2,53.0,14491.0,64.0,12.0,3880.0,7008.68,379.74,176.0,13,0.0,2
1,24,2,49.0,8070.0,46.0,12.0,2238.57,4109.23,0.0,204.0,14,2.0,2
1,0,2,50.0,7735.0,26.0,9.0,5700.0,10330.0,2210.91,224.0,3,1.0,3
1,1,1,33.0,6365.0,32.40158319378901,12.0,834.04,1235.2,4042.57,177.0,11,0.0,2
1,0,0,39.0,6425.0,24.0,12.0,3546.0,1032.33,828.65,213.0,3,0.0,3
1,0,2,40.0,4598.0,20.0,12.0,3900.0,9080.84,5629.67,233.0,12,0.0,3
1,8,1,29.0,4205.0,48.0,12.0,3417.0,4000.0,1364.99,200.0,14,0.0,3
1,25,1,51.0,4629.0,17.0,12.0,1007.33,11987.241038228825,0.0,180.0,12,2.0,2
1,0,1,28.0,4083.0,32.40158319378901,12.0,1600.0,1150.0,7994.73,175.0,14,0.0,3
1,0,1,41.0,3868.0,86.0,12.0,12500.0,121543.4,9201.18,205.0,14,1.0,3
1,1,1,40.0,9743.0,74.0,12.0,2200.0,3703.53,1225.31,200.0,6,0.0,2
1,0,2,54.0,9378.0,104.0,12.0,13400.0,121543.4,45029.04,224.0,14,2.0,3
1,0,2,48.0,12849.0,32.40158319378901,6.0,8857.51,18249.21,57094.38,196.0,14,1.0,3
1,8,2,35.0,5148.0,40.0,12.0,4571.0,10506.1,43378.47,240.0,14,3.0,3
1,6,2,53.0,13395.0,113.0,4.0,9208.0,33369.67,55665.36,204.0,14,0.0,3
1,0,2,39.0,4721.0,24.0,12.0,24000.0,8375.66,794.41,221.0,1,0.0,3
1,0,1,32.0,6182.0,36.0,12.0,2600.0,5355.0,1418.22,200.0,14,0.0,3
1,1,1,41.0,4296.0,17.0,12.0,1305.76,500.0,1750.25,183.0,14,0.0,0
1,0,2,47.0,4386.0,87.0,12.0,4700.0,16589.73,3444.75,224.0,14,0.0,3
1,0,2,64.0,11145.0,32.40158319378901,12.0,9000.0,3450.31,27443.41,238.0,14,0.0,3
1,8,1,53.0,5666.0,28.0,12.0,17500.0,11987.241038228825,369.68,189.0,14,1.0,3
1,2,2,29.0,6335.0,37.0,12.0,2121.0,4500.0,3692.73,204.0,12,0.0,2
1,1,2,24.0,4874.0,32.40158319378901,0.0,6500.0,49.7,0.0,175.0,3,0.0,3
1,53,2,42.0,5817.0,18.0,12.0,30000.0,11987.241038228825,0.0,201.0,1,0.0,3
1,9,2,41.0,5056.0,104.0,12.0,13199.0,44772.2,3315.37,217.0,14,1.0,3
1,4,1,35.0,5605.0,24.0,12.0,2238.0,1158.94,1457.09,202.0,14,0.0,3
1,0,1,39.0,4417.0,32.40158319378901,12.0,2100.0,8613.6,22306.78,175.0,14,0.0,3
1,0,1,39.0,8557.0,32.40158319378901,12.0,1170.0,11987.241038228825,267.0,208.0,14,0.0,3
1,0,1,45.0,7155.0,97.0,12.0,5267.0,6964.87,5559.44,198.0,14,0.0,3
1,22,2,43.0,5725.0,63.0,12.0,17500.0,121543.4,2394.53,218.0,14,0.0,3
1,3,1,25.0,6821.0,50.0,12.0,3139.0,3835.62,776.6,201.0,14,0.0,3
1,0,1,32.0,6151.0,36.0,12.0,8150.0,845.58,0.0,188.0,12,0.0,3
1,0,1,32.0,5878.0,29.0,12.0,2700.0,10054.2,8039.74,192.0,6,1.0,2
1,0,2,25.0,5301.0,18.0,12.0,1200.0,11987.241038228825,0.0,190.0,14,0.0,3
1,0,1,37.0,5635.0,51.0,12.0,2000.0,7710.0,1054.78,197.0,14,1.0,3
1,0,0,31.0,4233.0,85.0,1.0,12500.0,89912.86,57094.38,215.0,14,0.0,3
1,26,2,39.0,10108.0,103.0,4.0,5500.0,120610.0,10849.05,228.0,14,1.0,3
1,0,1,26.0,4995.0,12.0,12.0,3500.0,1113.09,0.0,208.0,14,2.0,3
1,0,1,38.0,7278.0,16.0,12.0,3000.0,28414.81,3463.99,219.0,14,0.0,3
1,0,1,35.0,3405.0,21.0,10.0,2550.0,6902.67,0.0,195.0,14,2.0,3
1,0,1,44.0,5939.0,23.0,12.0,1200.0,1696.19,555.02,188.0,12,0.0,3
1,54,1,35.0,5482.0,49.0,12.0,800.0,11987.241038228825,0.0,177.0,14,1.0,2
1,0,1,40.0,5240.0,97.0,12.0,2800.0,7014.43,7090.12,205.0,11,0.0,3
1,5,1,54.0,10049.0,107.0,12.0,15000.0,121543.4,9280.66,180.0,14,3.0,3
1,0,1,29.0,4143.0,16.0,0.0,3500.0,8995.6,0.0,175.0,14,0.0,3
1,0,1,33.0,6487.0,36.0,12.0,6495.0,2003.41,10078.41,217.0,5,1.0,3
1,8,1,45.0,3899.0,43.0,12.0,15000.0,25210.11,7136.73,198.0,14,1.0,3
1,3,2,38.0,4843.0,34.0,12.0,2100.0,14750.0,45009.24,221.0,14,3.0,3
1,0,2,42.0,7005.0,61.0,1.0,24037.25,121543.4,57094.38,219.0,14,1.0,3
1,23,1,35.0,3991.0,111.0,12.0,12699.0,17600.0,57094.38,202.0,14,0.0,3
1,57,2,45.0,8557.0,61.0,12.0,1832.0,26854.0,2887.25,185.0,14,0.0,3
1,3,0,43.0,10169.0,32.40158319378901,12.0,3100.0,11987.241038228825,9906.08,198.0,17,0.0,2
1,3,1,42.0,6821.0,53.0,12.0,7470.0,20190.14,57094.38,196.0,14,1.0,3
1,3,1,42.0,6821.0,53.0,12.0,7470.0,20190.14,57094.38,196.0,14,1.0,3
1,5,1,34.0,3748.0,32.40158319378901,12.0,3059.53,17510.0,29828.54,197.0,19,0.0,3
1,0,2,27.0,5817.0,38.0,12.0,5600.0,24058.91,12280.95,214.0,7,1.0,3
1,14,2,40.0,4904.0,19.0,12.0,14000.0,38575.0,57094.38,236.0,14,1.0,3
1,1,1,37.0,5257.0,32.40158319378901,12.0,623.94,1250.0,3150.9,199.0,14,0.0,3
1,0,2,62.0,8647.0,87.0,12.0,15000.0,53024.45,2210.84,233.0,14,0.0,3
1,0,2,62.0,8647.0,87.0,12.0,15000.0,53024.45,2210.84,233.0,14,0.0,3
1,25,1,40.0,5694.0,15.0,12.0,1000.0,222.68,0.0,188.0,14,0.0,3
1,0,1,29.0,8070.0,82.0,12.0,2331.0,6866.66,1104.53,206.0,14,2.0,3
1,0,1,32.0,5635.0,89.0,12.0,5498.0,29070.0,5459.54,200.0,14,1.0,3
1,0,2,30.0,6059.0,37.0,12.0,2000.0,11987.241038228825,735.32,192.0,14,0.0,2
1,0,1,31.0,6090.0,32.40158319378901,12.0,4800.0,4400.23,0.0,200.0,14,0.0,3
1,0,2,39.0,8050.0,16.0,12.0,1332.54,11987.241038228825,0.0,204.0,10,0.0,2
1,0,1,27.0,3565.0,35.0,12.0,2641.18,2300.0,855.47,208.0,14,3.0,3
1,0,2,38.0,6670.0,89.0,12.0,6500.0,1579.16,0.0,216.0,14,0.0,3
1,0,2,34.0,4318.0,24.0,12.0,1351.99,3381.0,3769.03,196.0,1,0.0,2
1,0,1,38.0,9378.0,81.0,12.0,17500.0,11987.241038228825,0.0,211.0,14,0.0,3
1,0,1,38.0,3595.0,51.0,12.0,1500.0,32856.73,3042.31,187.0,14,0.0,3
1,0,2,38.0,4598.0,35.0,12.0,6500.0,44600.0,37123.18,214.0,14,0.0,3
1,0,1,34.0,4690.0,32.40158319378901,12.0,8945.0,1273.52,0.0,227.0,14,1.0,3
1,1,1,46.0,4144.0,32.40158319378901,12.0,3500.0,300.0,9984.53,198.0,19,0.0,3
1,20,1,44.0,6365.0,40.0,12.0,8000.0,2734.16,1891.76,205.0,14,1.0,3
1,0,1,42.0,7826.0,32.40158319378901,12.0,8000.0,11987.241038228825,13260.32,198.0,14,0.0,3
1,2,1,50.0,6762.0,32.40158319378901,12.0,2100.0,11987.241038228825,0.0,198.0,3,0.0,3
1,0,2,51.0,4113.0,92.0,12.0,11375.0,34511.24,5755.52,224.0,3,0.0,3
1,1,1,34.0,5817.0,32.40158319378901,12.0,2003.06,2930.0,4314.92,185.0,14,0.0,3
1,2,2,56.0,15162.0,32.40158319378901,9.0,3500.0,11987.241038228825,6731.67,231.0,17,0.0,3
1,0,1,44.0,9318.0,79.0,12.0,7500.0,4633.02,0.0,189.0,14,0.0,3
1,0,2,45.0,6790.0,82.0,12.0,15000.0,78695.46,13453.88,204.0,14,1.0,3
1,0,2,33.0,5452.0,61.0,12.0,9252.0,11987.241038228825,14767.95,219.0,10,0.0,3
1,38,1,37.0,6425.0,66.0,12.0,1800.0,3794.88,692.91,190.0,14,2.0,3
1,32,2,46.0,11204.0,32.40158319378901,12.0,2860.12,11987.241038228825,0.0,216.0,3,2.0,2
1,0,1,48.0,3991.0,98.0,12.0,13150.0,47993.03,6125.32,205.0,14,1.0,3
1,32,1,59.0,4509.0,32.40158319378901,12.0,2800.0,11987.241038228825,0.0,233.0,3,2.0,3
1,0,1,52.0,7186.0,91.0,12.0,8633.0,17637.58,57094.38,205.0,14,1.0,3
1,2,2,38.0,3718.0,70.0,12.0,3555.0,5240.0,57094.38,216.0,10,0.0,3
1,0,1,54.0,6456.0,90.0,12.0,30000.0,8747.3,246.57,177.0,14,2.0,1
1,0,2,51.0,12879.0,92.0,12.0,9600.0,49170.32,22468.9,224.0,6,1.0,3
1,3,1,28.0,6456.0,32.40158319378901,10.0,5000.0,11987.241038228825,27900.75,208.0,12,0.0,3
1,23,1,30.0,6456.0,24.0,0.0,870.0,1975.0,0.0,182.0,14,1.0,3
1,0,2,39.0,6000.0,106.0,12.0,4191.0,27222.81,1451.33,240.0,14,1.0,3
1,2,1,50.0,4813.0,98.0,12.0,3040.0,12026.44,0.0,217.0,14,2.0,3
1,2,1,50.0,4813.0,98.0,12.0,3040.0,12026.44,0.0,217.0,14,2.0,3
1,25,2,45.0,12971.0,105.0,0.0,8887.09,60736.0,3077.68,217.0,14,1.0,3
1,0,2,37.0,7066.0,77.0,12.0,2255.0,17742.09,31669.32,235.0,10,1.0,3
1,0,0,37.0,4843.0,19.0,12.0,15000.0,28308.59,20003.01,189.0,14,1.0,3
1,0,1,25.0,4052.0,9.0,12.0,1536.73,2080.0,4453.15,213.0,1,0.0,3
1,0,1,29.0,4386.0,32.40158319378901,12.0,1667.94,1386.0,2865.89,175.0,11,1.0,2
1,0,1,50.0,14856.0,100.0,0.0,5650.0,15689.85,5881.08,178.0,14,1.0,3
1,4,1,47.0,7431.0,102.0,12.0,7000.0,40125.19,21365.99,205.0,14,1.0,3
1,1,1,45.0,5209.0,19.0,10.0,3852.0,12797.77,7472.75,212.0,14,0.0,3
1,4,1,52.0,14999.0,32.40158319378901,12.0,3000.0,11987.241038228825,0.0,195.0,14,0.0,2
1,0,1,57.0,13244.0,32.40158319378901,12.0,5000.0,9760.0,0.0,184.0,14,1.0,2
1,0,1,57.0,13244.0,32.40158319378901,12.0,5000.0,9760.0,0.0,184.0,14,1.0,2
1,14,1,37.0,9439.0,32.40158319378901,12.0,1349.75,611.74,2282.72,177.0,14,1.0,2
1,2,1,50.0,6762.0,32.40158319378901,12.0,2100.0,11987.241038228825,0.0,205.0,3,0.0,3
1,1,1,24.0,4021.0,16.0,12.0,2957.82,3787.0,1733.7,200.0,14,0.0,3
1,0,1,31.0,3868.0,32.40158319378901,12.0,1200.0,1450.0,6873.36,178.0,14,0.0,3
1,0,1,35.0,5026.0,69.0,12.0,1260.64,12074.59,0.0,187.0,3,1.0,3
1,0,2,44.0,4052.0,65.0,12.0,15000.0,77650.0,57094.38,219.0,14,0.0,3
1,0,0,38.0,4463.0,18.0,12.0,1614.91,11987.241038228825,3748.98,178.0,11,0.0,2
1,50,1,41.0,10687.0,19.0,12.0,4000.0,6500.0,10914.25,197.0,14,2.0,2
1,25,1,30.0,6182.0,36.0,12.0,2180.0,4150.0,1316.09,175.0,14,2.0,3
1,0,2,55.0,4295.0,87.0,12.0,11695.0,108163.29,10075.74,238.0,14,0.0,3
1,25,1,30.0,3897.0,25.0,0.0,600.0,100.0,0.0,156.0,14,1.0,3
1,0,1,57.0,6974.0,80.0,12.0,8200.0,20399.58,2491.9,205.0,14,0.0,3
1,16,1,46.0,7551.0,2.0,12.0,5050.0,11987.241038228825,4451.64,200.0,14,1.0,3
1,2,0,55.0,13331.0,32.40158319378901,12.0,3482.75,11987.241038228825,6761.23,206.0,11,0.0,3
1,0,0,39.0,6731.0,99.0,12.0,30000.0,4891.89,4248.52,187.0,12,2.0,3
1,0,1,50.0,5544.0,48.0,12.0,10500.0,7205.16,5972.38,205.0,14,4.0,3
1,0,1,36.0,9165.0,1.0,12.0,10000.0,22341.1,533.76,195.0,14,0.0,3
1,22,2,51.0,4570.0,23.0,12.0,15000.0,85230.97,49838.8,224.0,12,2.0,3
1,0,1,23.0,4325.0,32.40158319378901,12.0,947.77,11987.241038228825,3816.4,164.0,14,2.0,3
1,1,0,37.0,5301.0,32.40158319378901,5.0,6000.0,11987.241038228825,0.0,208.0,12,0.0,3
1,2,1,43.0,4174.0,65.0,12.0,4900.0,2600.0,35156.84,205.0,14,1.0,3
1,16,2,39.0,6456.0,42.0,12.0,2500.0,1000.0,2342.51,201.0,14,1.0,3
1,0,2,40.0,7886.0,40.0,12.0,5300.0,4545.43,0.0,221.0,14,3.0,3
1,1,1,33.0,4721.0,40.0,12.0,1369.17,16748.55,0.0,185.0,14,0.0,3
1,0,1,34.0,6178.0,26.0,12.0,1580.0,4015.44,3212.04,201.0,14,1.0,3
1,0,2,31.0,6517.0,16.0,12.0,10000.0,54760.0,29552.29,219.0,14,1.0,3
1,0,1,38.0,7186.0,32.0,12.0,15000.0,2598.08,2569.72,217.0,14,0.0,3
1,0,1,56.0,8039.0,94.0,12.0,5700.0,5598.43,0.0,214.0,6,1.0,3
1,0,1,42.0,3881.0,32.40158319378901,12.0,2854.13,400.0,9203.5,186.0,6,0.0,3
1,0,1,36.0,4629.0,84.0,12.0,10000.0,14754.39,12721.36,218.0,14,0.0,3
1,0,1,46.0,7127.0,101.0,12.0,2581.0,13855.0,1813.04,197.0,13,0.0,3
1,0,1,30.0,3623.0,14.0,10.0,3277.87,2700.0,10956.85,200.0,20,0.0,3
1,0,1,27.0,3748.0,28.0,12.0,2000.0,11987.241038228825,16875.56,194.0,14,1.0,3
1,0,1,24.0,3899.0,2.0,12.0,1200.0,2435.0,3138.64,159.0,14,0.0,3
1,0,1,41.0,11538.0,92.0,12.0,4400.0,1290.63,518.15,217.0,14,2.0,3
1,1,2,54.0,6059.0,26.0,12.0,2200.0,960.0,252.76,217.0,3,0.0,3
1,0,2,42.0,10108.0,32.40158319378901,12.0,967.98,11987.241038228825,15000.0,207.0,12,0.0,3
1,23,2,47.0,6304.0,38.0,12.0,4193.44,14825.0,4403.51,224.0,10,1.0,3
1,0,1,31.0,5694.0,61.0,11.0,2100.0,2325.0,161.29,195.0,14,1.0,3
1,0,1,33.0,5482.0,32.40158319378901,12.0,3000.0,11987.241038228825,35.09,214.0,14,4.0,3
1,0,1,45.0,7826.0,32.40158319378901,12.0,2200.0,7050.0,2279.05,224.0,14,0.0,3
1,3,1,37.0,11569.0,37.0,12.0,4500.0,4690.0,689.31,197.0,1,2.0,3
1,7,1,31.0,7917.0,32.40158319378901,12.0,4000.0,11987.241038228825,0.0,219.0,14,0.0,3
1,0,2,50.0,5725.0,31.0,12.0,1400.0,11987.241038228825,1918.97,201.0,3,0.0,2
1,8,1,41.0,6670.0,56.0,12.0,2600.0,1700.0,15545.79,197.0,14,0.0,2
1,0,2,32.0,3713.0,32.40158319378901,12.0,6700.0,11987.241038228825,20942.52,219.0,12,0.0,3
1,0,1,32.0,3503.0,81.0,12.0,4061.58,4100.0,0.0,214.0,14,3.0,3
1,0,2,38.0,4697.0,32.40158319378901,12.0,5000.0,11987.241038228825,0.0,221.0,14,0.0,3
1,0,1,52.0,5026.0,48.0,12.0,3750.0,24948.92,438.6,219.0,14,1.0,3
1,29,2,56.0,16317.0,32.40158319378901,12.0,1880.0,11987.241038228825,6131.57,218.0,3,0.0,2
1,0,1,36.0,3899.0,32.40158319378901,12.0,9250.0,3500.0,44291.59,195.0,14,0.0,3
1,0,2,58.0,9896.0,79.0,12.0,3000.0,11987.241038228825,0.0,219.0,14,0.0,3
1,31,2,53.0,14856.0,74.0,12.0,7000.0,18033.2,0.0,224.0,14,0.0,3
1,0,1,34.0,3898.0,4.0,12.0,2177.74,500.0,3477.01,177.0,3,0.0,2
1,2,1,28.0,4276.0,9.0,12.0,2354.08,500.0,3547.11,186.0,3,0.0,2
1,2,2,54.0,13609.0,32.40158319378901,12.0,4000.0,11987.241038228825,0.0,216.0,17,0.0,2
1,0,1,46.0,7247.0,32.40158319378901,12.0,1300.0,3873.25,5494.48,180.0,19,1.0,2
1,3,0,39.0,9073.0,32.40158319378901,12.0,3000.0,11987.241038228825,0.0,198.0,22,0.0,3
1,0,1,40.0,3899.0,40.0,12.0,2000.0,8676.57,65.75,207.0,14,0.0,3
1,0,1,33.0,4690.0,35.0,12.0,5800.0,4672.02,0.0,214.0,6,0.0,3
1,0,2,43.0,3718.0,109.0,12.0,3500.0,48800.0,17644.27,219.0,14,0.0,3
1,0,1,26.0,3748.0,32.40158319378901,12.0,1800.0,500.0,0.84,215.0,14,0.0,3
1,0,2,34.0,7551.0,101.0,12.0,30000.0,118500.0,32849.27,221.0,14,0.0,3
1,0,1,31.0,3840.0,1.0,12.0,1198.8,1450.0,6814.04,178.0,14,0.0,3
1,0,2,40.0,6790.0,56.0,12.0,30000.0,35872.97,5721.76,236.0,14,1.0,3
1,0,1,53.0,8831.0,52.0,12.0,6400.0,45690.4,15803.37,212.0,12,0.0,3
1,0,2,46.0,7339.0,108.0,12.0,5500.0,29433.87,0.0,204.0,14,3.0,3
1,0,0,38.0,6059.0,44.0,12.0,2650.0,4800.0,10049.04,196.0,4,0.0,3
1,0,1,43.0,11538.0,114.0,12.0,4400.0,9300.0,147.95,223.0,14,1.0,1
1,0,1,59.0,6274.0,98.0,12.0,8200.0,41372.22,207.49,199.0,14,0.0,3
1,0,1,22.0,4964.0,11.0,12.0,800.0,4355.0,57.31,157.0,14,0.0,3
1,0,2,48.0,8009.0,76.0,12.0,5920.0,11785.27,462.01,243.0,3,0.0,3
1,0,2,38.0,4325.0,56.0,12.0,4646.0,65644.37,8184.54,214.0,14,0.0,3
1,0,1,32.0,3360.0,19.0,12.0,3508.25,9000.0,24438.84,200.0,3,0.0,3
1,0,1,46.0,4108.0,32.40158319378901,12.0,5169.99,11400.0,11347.31,205.0,14,0.0,3
1,0,2,48.0,8009.0,75.0,12.0,5920.0,15067.98,462.01,243.0,3,0.0,3
1,0,1,57.0,3868.0,32.40158319378901,12.0,1329.35,1000.0,2963.66,207.0,7,0.0,3
1,0,1,41.0,3868.0,80.0,12.0,12500.0,69244.55,902.97,205.0,14,1.0,3
1,0,1,47.0,4751.0,88.0,12.0,9520.0,13387.77,2643.82,219.0,14,0.0,3
1,0,1,45.0,13548.0,13.0,11.0,3050.0,13345.0,3460.23,198.0,14,2.0,3
1,0,1,45.0,5544.0,34.0,12.0,16000.0,1684.77,1988.04,216.0,14,0.0,3
1,0,1,32.0,3718.0,19.0,12.0,3508.25,9000.0,24438.84,200.0,3,0.0,3
1,0,2,44.0,11023.0,46.0,12.0,8000.0,24004.43,1220.81,226.0,14,1.0,3
1,4,1,26.0,4904.0,58.0,12.0,2100.0,0.06,13904.59,194.0,14,0.0,3
